Time	RGRF_X	RGRF_Y	RGRF_Z	LGRF_X	LGRF_Y	LGRF_Z	GRFNET_X	GRFNET_Y	GRFNET_Z	RCOP_X	RCOP_Y	RCOP_Z	LCOP_X	LCOP_Y	LCOP_Z	COPNET_X	COPNET_Y	COPNET_Z	RFREEMOMENT_Y	LFREEMOMENT_Y
8.110000	-3.810811	354.685010	-22.839232	-5.508620	399.124386	27.585303	-9.319430	753.809381	4.746065	0.272870	0.000000	0.115358	0.265635	0.000000	-0.104600	0.269037	0.000000	-0.001103	2.275467	-0.546554
8.120000	-3.925802	355.816093	-22.768178	-5.555451	398.270232	27.623197	-9.481253	754.086309	4.855014	0.273051	0.000000	0.115302	0.265742	0.000000	-0.104621	0.269189	0.000000	-0.000850	2.322588	-0.568309
8.130000	-4.002559	356.911637	-22.729228	-5.636471	397.695668	27.679117	-9.639030	754.607288	4.949885	0.273201	0.000000	0.115251	0.265836	0.000000	-0.104662	0.269318	0.000000	-0.000648	2.372480	-0.584173
8.140000	-4.021730	357.915856	-22.736379	-5.739146	397.369139	27.751240	-9.760876	755.284976	5.014858	0.273324	0.000000	0.115217	0.265928	0.000000	-0.104710	0.269432	0.000000	-0.000492	2.419056	-0.593820
8.150000	-3.985911	358.762624	-22.798162	-5.844501	397.224701	27.832850	-9.830411	755.987305	5.034687	0.273428	0.000000	0.115205	0.266030	0.000000	-0.104753	0.269541	0.000000	-0.000372	2.457152	-0.598992
8.160000	-3.920280	359.400347	-22.918307	-5.932109	397.188038	27.913465	-9.852387	756.588367	4.995159	0.273523	0.000000	0.115216	0.266145	0.000000	-0.104784	0.269651	0.000000	-0.000280	2.483080	-0.602765
8.170000	-3.862497	359.813132	-23.094939	-5.983428	397.194388	27.979783	-9.845922	757.007507	4.884847	0.273619	0.000000	0.115249	0.266271	0.000000	-0.104804	0.269764	0.000000	-0.000213	2.494944	-0.608612
8.180000	-3.846354	360.026227	-23.318555	-5.984669	397.191163	28.016875	-9.831019	757.217385	4.698323	0.273723	0.000000	0.115300	0.266397	0.000000	-0.104823	0.269881	0.000000	-0.000165	2.492874	-0.619407
8.190000	-3.886402	360.092648	-23.570354	-5.929640	397.130605	28.010141	-9.816039	757.223257	4.439789	0.273836	0.000000	0.115366	0.266506	0.000000	-0.104847	0.269992	0.000000	-0.000126	2.479123	-0.636529
8.200000	-3.970394	360.069413	-23.823008	-5.821529	396.964349	27.947980	-9.791921	757.033772	4.124972	0.273950	0.000000	0.115442	0.266582	0.000000	-0.104878	0.270088	0.000000	-0.000086	2.457739	-0.659308
8.210000	-4.063090	359.998292	-24.045209	-5.672286	396.648512	27.824938	-9.735375	756.646817	3.779728	0.274051	0.000000	0.115518	0.266614	0.000000	-0.104908	0.270154	0.000000	-0.000032	2.433628	-0.685112
8.220000	-4.120198	359.902572	-24.209506	-5.499590	396.158870	27.645252	-9.619787	756.061454	3.435744	0.274120	0.000000	0.115584	0.266600	0.000000	-0.104927	0.270182	0.000000	0.000042	2.411160	-0.710156
8.230000	-4.106764	359.799976	-24.300873	-5.323057	395.507757	27.426154	-9.429821	755.307742	3.125280	0.274142	0.000000	0.115634	0.266550	0.000000	-0.104929	0.270169	0.000000	0.000139	2.392863	-0.730797
8.240000	-4.012304	359.720855	-24.322271	-5.161562	394.752241	27.198876	-9.173866	754.473101	2.876606	0.274116	0.000000	0.115665	0.266482	0.000000	-0.104912	0.270125	0.000000	0.000255	2.378863	-0.744711
8.250000	-3.856268	359.717754	-24.294177	-5.032060	393.986714	27.004574	-8.888327	753.704469	2.710400	0.274057	0.000000	0.115683	0.266420	0.000000	-0.104882	0.270068	0.000000	0.000385	2.367394	-0.751417
8.260000	-3.681528	359.858547	-24.247528	-4.948513	393.319928	26.884205	-8.630040	753.178472	2.636681	0.273990	0.000000	0.115698	0.266388	0.000000	-0.104847	0.270023	0.000000	0.000525	2.356117	-0.751985
8.270000	-3.538520	360.205225	-24.212669	-4.919445	392.843602	26.865161	-8.457964	753.048821	2.652495	0.273945	0.000000	0.115719	0.266399	0.000000	-0.104815	0.270011	0.000000	0.000672	2.343552	-0.748248
8.280000	-3.466384	360.787731	-24.208929	-4.944455	392.604365	26.950392	-8.410838	753.392088	2.741465	0.273943	0.000000	0.115750	0.266456	0.000000	-0.104789	0.270043	0.000000	0.000822	2.329852	-0.742006
8.290000	-3.478549	361.584075	-24.239169	-5.012070	392.590670	27.115436	-8.490620	754.174738	2.876266	0.273989	0.000000	0.115791	0.266549	0.000000	-0.104773	0.270117	0.000000	0.000974	2.316606	-0.734584
8.300000	-3.558330	362.515300	-24.291123	-5.101549	392.740478	27.315319	-8.659879	755.255773	3.024193	0.274073	0.000000	0.115834	0.266655	0.000000	-0.104764	0.270215	0.000000	0.001120	2.305868	-0.726730
8.310000	-3.666153	363.458475	-24.343995	-5.189127	392.966260	27.498937	-8.855280	756.424734	3.154938	0.274172	0.000000	0.115871	0.266751	0.000000	-0.104763	0.270315	0.000000	0.001250	2.299011	-0.718687
8.320000	-3.755438	364.274624	-24.376582	-5.256164	393.186035	27.625374	-9.011604	757.460664	3.248789	0.274264	0.000000	0.115895	0.266817	0.000000	-0.104773	0.270396	0.000000	0.001349	2.296019	-0.710324
8.330000	-3.790720	364.842920	-24.373300	-5.294848	393.347178	27.675943	-9.085570	758.190107	3.302641	0.274329	0.000000	0.115906	0.266847	0.000000	-0.104798	0.270444	0.000000	0.001405	2.295549	-0.701345
8.340000	-3.760732	365.089676	-24.326459	-5.308215	393.434730	27.657579	-9.068950	758.524418	3.331119	0.274360	0.000000	0.115904	0.266844	0.000000	-0.104838	0.270457	0.000000	0.001408	2.295621	-0.691622
8.350000	-3.681387	365.002135	-24.235450	-5.304788	393.464862	27.596948	-8.986177	758.467008	3.361497	0.274358	0.000000	0.115893	0.266823	0.000000	-0.104888	0.270445	0.000000	0.001360	2.294514	-0.681562
8.360000	-3.588018	364.622716	-24.104698	-5.291575	393.471365	27.528328	-8.879594	758.094086	3.423630	0.274332	0.000000	0.115879	0.266802	0.000000	-0.104935	0.270420	0.000000	0.001271	2.291350	-0.672235
8.370000	-3.520901	364.027233	-23.942005	-5.269946	393.494354	27.480486	-8.790847	757.521586	3.538481	0.274298	0.000000	0.115862	0.266788	0.000000	-0.104962	0.270394	0.000000	0.001155	2.286137	-0.665053
8.380000	-3.510689	363.296909	-23.757801	-5.236159	393.575709	27.467336	-8.746848	756.872610	3.709535	0.274272	0.000000	0.115839	0.266780	0.000000	-0.104960	0.270374	0.000000	0.001023	2.279410	-0.661112
8.390000	-3.569576	362.495387	-23.564679	-5.184682	393.759292	27.485145	-8.754259	756.254667	3.920466	0.274272	0.000000	0.115806	0.266765	0.000000	-0.104927	0.270361	0.000000	0.000877	2.271866	-0.660628
8.400000	-3.690569	361.657816	-23.376094	-5.111000	394.090624	27.516426	-8.801570	755.748428	4.140334	0.274310	0.000000	0.115762	0.266726	0.000000	-0.104874	0.270354	0.000000	0.000710	2.264281	-0.662957
8.410000	-3.853246	360.792476	-23.203683	-5.012500	394.611995	27.538490	-8.865748	755.404466	4.334810	0.274386	0.000000	0.115709	0.266653	0.000000	-0.104818	0.270345	0.000000	0.000509	2.257682	-0.667214
8.420000	-4.032028	359.890605	-23.053971	-4.888920	395.353117	27.533142	-8.920951	755.243725	4.479174	0.274489	0.000000	0.115655	0.266548	0.000000	-0.104774	0.270331	0.000000	0.000266	2.253471	-0.673026
8.430000	-4.202986	358.938875	-22.926305	-4.744416	396.321005	27.493635	-8.947404	755.259892	4.567332	0.274594	0.000000	0.115611	0.266429	0.000000	-0.104749	0.270309	0.000000	-0.000022	2.253223	-0.680745
8.440000	-4.346898	357.930272	-22.813611	-4.590962	397.494006	27.425964	-8.937861	755.424298	4.612354	0.274674	0.000000	0.115584	0.266324	0.000000	-0.104739	0.270281	0.000000	-0.000346	2.258189	-0.690897
8.450000	-4.448687	356.870517	-22.705747	-4.449914	398.823311	27.344052	-8.898601	755.693853	4.638305	0.274705	0.000000	0.115577	0.266266	0.000000	-0.104736	0.270252	0.000000	-0.000694	2.268812	-0.703237
8.460000	-4.495379	355.777628	-22.593265	-4.348473	400.242147	27.261437	-8.843852	756.019799	4.668170	0.274674	0.000000	0.115584	0.266282	0.000000	-0.104732	0.270232	0.000000	-0.001053	2.284578	-0.716195
8.470000	-4.475531	354.673327	-22.469004	-4.310947	401.679637	27.184121	-8.786478	756.352982	4.715114	0.274581	0.000000	0.115591	0.266380	0.000000	-0.104725	0.270227	0.000000	-0.001414	2.304316	-0.727246
8.480000	-4.381941	353.568709	-22.326660	-4.348630	403.074667	27.108857	-8.730571	756.643387	4.782195	0.274438	0.000000	0.115581	0.266554	0.000000	-0.104715	0.270239	0.000000	-0.001775	2.326723	-0.734076
8.490000	-4.216824	352.452141	-22.158005	-4.453754	404.385416	27.028200	-8.670578	756.837561	4.870193	0.274256	0.000000	0.115539	0.266780	0.000000	-0.104704	0.270261	0.000000	-0.002140	2.350804	-0.735868
8.500000	-3.996213	351.289924	-21.951589	-4.601154	405.592038	26.939573	-8.597367	756.881961	4.987983	0.274048	0.000000	0.115451	0.267025	0.000000	-0.104691	0.270283	0.000000	-0.002518	2.375981	-0.733879
8.510000	-3.749931	350.045237	-21.694893	-4.757543	406.692303	26.852674	-8.507475	756.737536	5.157780	0.273822	0.000000	0.115314	0.267262	0.000000	-0.104674	0.270294	0.000000	-0.002915	2.401825	-0.730889
8.520000	-3.515674	348.709177	-21.379939	-4.894420	407.692342	26.789623	-8.410094	756.401517	5.409684	0.273586	0.000000	0.115133	0.267472	0.000000	-0.104651	0.270289	0.000000	-0.003329	2.427576	-0.729755
8.530000	-3.329024	347.326863	-21.010518	-4.998527	408.596391	26.775992	-8.327552	755.923251	5.765474	0.273352	0.000000	0.114926	0.267648	0.000000	-0.104626	0.270267	0.000000	-0.003747	2.451725	-0.731837
8.540000	-3.213493	346.000345	-20.608046	-5.074437	409.399835	26.826562	-8.287931	755.400176	6.218516	0.273135	0.000000	0.114721	0.267790	0.000000	-0.104604	0.270237	0.000000	-0.004145	2.471928	-0.736221
8.550000	-3.174618	344.861165	-20.212636	-5.137636	410.088518	26.933893	-8.312255	754.949679	6.721257	0.272949	0.000000	0.114544	0.267898	0.000000	-0.104595	0.270204	0.000000	-0.004492	2.485380	-0.740233
8.560000	-3.200049	344.022452	-19.876885	-5.201826	410.644344	27.067209	-8.401876	754.666793	7.190324	0.272799	0.000000	0.114419	0.267971	0.000000	-0.104605	0.270170	0.000000	-0.004760	2.489586	-0.740982
8.570000	-3.264918	343.532996	-19.652571	-5.267911	411.054019	27.183361	-8.532829	754.587016	7.530790	0.272678	0.000000	0.114356	0.268002	0.000000	-0.104634	0.270128	0.000000	-0.004936	2.483280	-0.737013
8.580000	-3.339815	343.355986	-19.574361	-5.321535	411.316099	27.244226	-8.661349	754.672092	7.669865	0.272567	0.000000	0.114353	0.267990	0.000000	-0.104677	0.270070	0.000000	-0.005024	2.467125	-0.729056
8.590000	-3.398366	343.383163	-19.647267	-5.340932	411.442749	27.230914	-8.739298	754.825925	7.583646	0.272444	0.000000	0.114395	0.267935	0.000000	-0.104724	0.269984	0.000000	-0.005044	2.443886	-0.719425
8.600000	-3.422391	343.477859	-19.843867	-5.310439	411.456158	27.147563	-8.732830	754.934036	7.303695	0.272286	0.000000	0.114459	0.267841	0.000000	-0.104767	0.269862	0.000000	-0.005024	2.417914	-0.710487
8.610000	-3.404191	343.527009	-20.112904	-5.231471	411.383031	27.014543	-8.635663	754.910060	6.901639	0.272079	0.000000	0.114525	0.267715	0.000000	-0.104798	0.269701	0.000000	-0.004994	2.394051	-0.703216
8.620000	-3.346570	343.479063	-20.395281	-5.124420	411.251161	26.857391	-8.470991	754.730240	6.462112	0.271818	0.000000	0.114570	0.267562	0.000000	-0.104816	0.269499	0.000000	-0.004973	2.376307	-0.696719
8.630000	-3.261268	343.352799	-20.640147	-5.020439	411.089711	26.699041	-8.281707	754.442518	6.058897	0.271506	0.000000	0.114584	0.267384	0.000000	-0.104823	0.269261	0.000000	-0.004969	2.366809	-0.688925
8.640000	-3.165931	343.216639	-20.814642	-4.947800	410.931377	26.558581	-8.113730	754.148015	5.743943	0.271161	0.000000	0.114562	0.267184	0.000000	-0.104822	0.268995	0.000000	-0.004979	2.365466	-0.677864
8.650000	-3.079452	343.151512	-20.905142	-4.920054	410.812523	26.453829	-7.999506	753.964026	5.548692	0.270809	0.000000	0.114508	0.266969	0.000000	-0.104819	0.268718	0.000000	-0.004997	2.370458	-0.662713
8.660000	-3.016084	343.215607	-20.912616	-4.931595	410.768107	26.402423	-7.947678	753.983702	5.489811	0.270479	0.000000	0.114432	0.266747	0.000000	-0.104818	0.268449	0.000000	-0.005015	2.379250	-0.644035
8.670000	-2.979892	343.424648	-20.847000	-4.961761	410.821632	26.418357	-7.941652	754.246270	5.571361	0.270193	0.000000	0.114348	0.266529	0.000000	-0.104822	0.268201	0.000000	-0.005029	2.389535	-0.623285
8.680000	-2.961939	343.751058	-20.724267	-4.984139	410.974781	26.505537	-7.946078	754.725834	5.781272	0.269958	0.000000	0.114265	0.266317	0.000000	-0.104835	0.267979	0.000000	-0.005043	2.399640	-0.602013
8.690000	-2.942099	344.136781	-20.566600	-4.975750	411.203775	26.652858	-7.917849	755.340557	6.086258	0.269761	0.000000	0.114189	0.266106	0.000000	-0.104856	0.267775	0.000000	-0.005058	2.408379	-0.581320
8.700000	-2.895653	344.511774	-20.403048	-4.922311	411.467307	26.834621	-7.817965	755.979087	6.431573	0.269575	0.000000	0.114121	0.265885	0.000000	-0.104883	0.267570	0.000000	-0.005079	2.414713	-0.561790
8.710000	-2.802650	344.812140	-20.267426	-4.819314	411.724656	27.016813	-7.621966	756.536803	6.749386	0.269371	0.000000	0.114058	0.265642	0.000000	-0.104911	0.267344	0.000000	-0.005110	2.417636	-0.543779
8.720000	-2.656450	344.994717	-20.191957	-4.671182	411.956054	27.166659	-7.327634	756.950777	6.974702	0.269129	0.000000	0.113998	0.265371	0.000000	-0.104934	0.267086	0.000000	-0.005152	2.416374	-0.527754
8.730000	-2.467871	345.046143	-20.198172	-4.490451	412.175054	27.261811	-6.958325	757.221197	7.063640	0.268851	0.000000	0.113940	0.265078	0.000000	-0.104943	0.266799	0.000000	-0.005204	2.410704	-0.514420
8.740000	-2.263001	344.984172	-20.288824	-4.296725	412.426503	27.296149	-6.559729	757.410671	7.007326	0.268555	0.000000	0.113886	0.264779	0.000000	-0.104929	0.266500	0.000000	-0.005264	2.401120	-0.504574
8.750000	-2.075503	344.849282	-20.444862	-4.113777	412.771609	27.280434	-6.189283	757.620882	6.835572	0.268273	0.000000	0.113834	0.264491	0.000000	-0.104889	0.266213	0.000000	-0.005332	2.388726	-0.498827
8.760000	-1.936656	344.687037	-20.629476	-3.964136	413.268158	27.237434	-5.900795	757.955182	6.607958	0.268031	0.000000	0.113781	0.264232	0.000000	-0.104822	0.265960	0.000000	-0.005411	2.374949	-0.497316
8.770000	-1.867055	344.526128	-20.798111	-3.862773	413.954973	27.193040	-5.729830	758.481088	6.394929	0.267845	0.000000	0.113723	0.264013	0.000000	-0.104738	0.265755	0.000000	-0.005506	2.361244	-0.499508
8.780000	-1.872421	344.360853	-20.910781	-3.812805	414.844918	27.166916	-5.685227	759.205758	6.256135	0.267718	0.000000	0.113656	0.263835	0.000000	-0.104648	0.265597	0.000000	-0.005628	2.348884	-0.504170
8.790000	-1.943611	344.146715	-20.942230	-3.805361	415.924570	27.166860	-5.748971	760.071273	6.224630	0.267640	0.000000	0.113586	0.263696	0.000000	-0.104567	0.265482	0.000000	-0.005790	2.338864	-0.509555
8.800000	-2.059538	343.812500	-20.886744	-3.823511	417.156059	27.189273	-5.883046	760.968550	6.302530	0.267598	0.000000	0.113522	0.263592	0.000000	-0.104510	0.265402	0.000000	-0.006000	2.331841	-0.513807
8.810000	-2.191993	343.284222	-20.756666	-3.848336	418.478825	27.224683	-6.040325	761.763042	6.468018	0.267584	0.000000	0.113478	0.263523	0.000000	-0.104484	0.265353	0.000000	-0.006260	2.328067	-0.515460
8.820000	-2.312242	342.510782	-20.575948	-3.864660	419.813125	27.264561	-6.176898	762.323906	6.688615	0.267594	0.000000	0.113464	0.263490	0.000000	-0.104493	0.265334	0.000000	-0.006565	2.327281	-0.513825
8.830000	-2.399016	341.481484	-20.371566	-3.864675	421.068959	27.305519	-6.263686	762.550446	6.933955	0.267629	0.000000	0.113480	0.263493	0.000000	-0.104534	0.265345	0.000000	-0.006905	2.328654	-0.509092
8.840000	-2.445738	340.230513	-20.166039	-3.848798	422.161840	27.349210	-6.294532	762.392359	7.183173	0.267693	0.000000	0.113515	0.263532	0.000000	-0.104600	0.265389	0.000000	-0.007264	2.330861	-0.502152
8.850000	-2.463373	338.828709	-19.973423	-3.824132	423.032116	27.399148	-6.287501	761.860834	7.425726	0.267784	0.000000	0.113551	0.263601	0.000000	-0.104683	0.265462	0.000000	-0.007627	2.332343	-0.494251
8.860000	-2.476069	337.365622	-19.799359	-3.801539	423.660620	27.457054	-6.277605	761.026253	7.657696	0.267899	0.000000	0.113576	0.263699	0.000000	-0.104771	0.265562	0.000000	-0.007977	2.331680	-0.486648
8.870000	-2.510280	335.926146	-19.643974	-3.792457	424.072928	27.520714	-6.302735	759.999087	7.876740	0.268032	0.000000	0.113590	0.263822	0.000000	-0.104858	0.265684	0.000000	-0.008301	2.327929	-0.480346
8.880000	-2.582085	334.568371	-19.505605	-3.806019	424.328287	27.583730	-6.388104	758.896672	8.078126	0.268172	0.000000	0.113601	0.263966	0.000000	-0.104938	0.265821	0.000000	-0.008590	2.320760	-0.475901
8.890000	-2.688985	333.311596	-19.383579	-3.846507	424.496031	27.636565	-6.535491	757.807640	8.252985	0.268304	0.000000	0.113627	0.264128	0.000000	-0.105004	0.265964	0.000000	-0.008839	2.310376	-0.473341
8.900000	-2.810307	332.141599	-19.279230	-3.911320	424.628850	27.668334	-6.721627	756.770462	8.389104	0.268414	0.000000	0.113678	0.264299	0.000000	-0.105057	0.266103	0.000000	-0.009053	2.297317	-0.472261
8.910000	-2.915886	331.032259	-19.195285	-3.990514	424.744935	27.669304	-6.906398	755.777205	8.474019	0.268490	0.000000	0.113757	0.264469	0.000000	-0.105093	0.266227	0.000000	-0.009235	2.282315	-0.472097
8.920000	-2.978614	329.972690	-19.134403	-4.069256	424.827509	27.633833	-7.047867	754.800206	8.499429	0.268527	0.000000	0.113855	0.264625	0.000000	-0.105114	0.266328	0.000000	-0.009389	2.266267	-0.472455
8.930000	-2.985111	328.985069	-19.097721	-4.133374	424.841910	27.563031	-7.118480	753.826983	8.465309	0.268524	0.000000	0.113959	0.264757	0.000000	-0.105119	0.266398	0.000000	-0.009511	2.250232	-0.473281
8.940000	-2.940147	328.124118	-19.083967	-4.175943	424.761452	27.466171	-7.116085	752.885570	8.382203	0.268488	0.000000	0.114052	0.264860	0.000000	-0.105110	0.266438	0.000000	-0.009597	2.235299	-0.474693
8.950000	-2.863618	327.460244	-19.089231	-4.201466	424.588815	27.360260	-7.065080	752.049059	8.271030	0.268428	0.000000	0.114119	0.264932	0.000000	-0.105089	0.266452	0.000000	-0.009643	2.222311	-0.476600
8.960000	-2.782009	327.056243	-19.107318	-4.224923	424.362253	27.267609	-7.006930	751.418500	8.160294	0.268353	0.000000	0.114148	0.264980	0.000000	-0.105064	0.266446	0.000000	-0.009654	2.211578	-0.478331
8.970000	-2.718161	326.947640	-19.130639	-4.265566	424.144040	27.211468	-6.983727	751.091691	8.080831	0.268271	0.000000	0.114134	0.265015	0.000000	-0.105042	0.266431	0.000000	-0.009636	2.202805	-0.478592
8.980000	-2.683404	327.131906	-19.151631	-4.338024	423.997987	27.210171	-7.021428	751.129910	8.058543	0.268189	0.000000	0.114081	0.265047	0.000000	-0.105031	0.266414	0.000000	-0.009603	2.195342	-0.475837
8.990000	-2.674839	327.567184	-19.164459	-4.444757	423.968254	27.271201	-7.119597	751.535459	8.106744	0.268110	0.000000	0.113997	0.265086	0.000000	-0.105038	0.266402	0.000000	-0.009567	2.188619	-0.468897
9.000000	-2.678531	328.179209	-19.166431	-4.573351	424.069941	27.387557	-7.251881	752.249169	8.221127	0.268031	0.000000	0.113896	0.265137	0.000000	-0.105063	0.266398	0.000000	-0.009537	2.182498	-0.457579
9.010000	-2.677091	328.874632	-19.158450	-4.700019	424.294087	27.538878	-7.377108	753.168732	8.380429	0.267949	0.000000	0.113790	0.265198	0.000000	-0.105102	0.266398	0.000000	-0.009520	2.177279	-0.442951
9.020000	-2.658328	329.558114	-19.144213	-4.797950	424.620844	27.697992	-7.456274	754.178963	8.553780	0.267860	0.000000	0.113688	0.265264	0.000000	-0.105149	0.266397	0.000000	-0.009521	2.173361	-0.427186
9.030000	-2.620957	330.149006	-19.128443	-4.847087	425.030604	27.840578	-7.468041	755.179607	8.712136	0.267763	0.000000	0.113594	0.265324	0.000000	-0.105195	0.266390	0.000000	-0.009543	2.170794	-0.412999
9.040000	-2.574507	330.592617	-19.114978	-4.841459	425.506229	27.953282	-7.415964	756.098836	8.838306	0.267658	0.000000	0.113509	0.265367	0.000000	-0.105233	0.266369	0.000000	-0.009591	2.169094	-0.402859
9.050000	-2.533306	330.862769	-19.105512	-4.791240	426.027161	28.035854	-7.324546	756.889920	8.930344	0.267545	0.000000	0.113434	0.265383	0.000000	-0.105260	0.266329	0.000000	-0.009661	2.167469	-0.398215
9.060000	-2.507542	330.956572	-19.099437	-4.718881	426.562075	28.096314	-7.226425	757.518638	8.996879	0.267425	0.000000	0.113368	0.265364	0.000000	-0.105273	0.266266	0.000000	-0.009749	2.165312	-0.399043
9.070000	-2.496217	330.886571	-19.094647	-4.651001	427.066878	28.142557	-7.147222	757.953442	9.047911	0.267293	0.000000	0.113314	0.265311	0.000000	-0.105275	0.266178	0.000000	-0.009850	2.162595	-0.403915
9.080000	-2.486110	330.676183	-19.088727	-4.609526	427.490362	28.175958	-7.095640	758.166541	9.087231	0.267141	0.000000	0.113270	0.265232	0.000000	-0.105272	0.266067	0.000000	-0.009955	2.159877	-0.410600
9.090000	-2.457822	330.360530	-19.079835	-4.605726	427.784976	28.190905	-7.063552	758.145500	9.111070	0.266967	0.000000	0.113236	0.265143	0.000000	-0.105268	0.265939	0.000000	-0.010056	2.157888	-0.416899
9.100000	-2.396146	329.989312	-19.066861	-4.639068	427.918238	28.180150	-7.035216	757.907542	9.113288	0.266773	0.000000	0.113210	0.265061	0.000000	-0.105266	0.265808	0.000000	-0.010143	2.156934	-0.421309
9.110000	-2.299573	329.625742	-19.049014	-4.700116	427.881305	28.142352	-6.999689	757.507034	9.093338	0.266573	0.000000	0.113194	0.264998	0.000000	-0.105263	0.265685	0.000000	-0.010203	2.156497	-0.423274
9.120000	-2.184026	329.337774	-19.025503	-4.774848	427.692807	28.087077	-6.958874	757.030564	9.061573	0.266388	0.000000	0.113189	0.264957	0.000000	-0.105258	0.265581	0.000000	-0.010225	2.155292	-0.423041
9.130000	-2.078678	329.183201	-18.996047	-4.847862	427.396862	28.033917	-6.926541	756.580045	9.037870	0.266240	0.000000	0.113196	0.264933	0.000000	-0.105247	0.265504	0.000000	-0.010203	2.151809	-0.421379
9.140000	-2.015336	329.194762	-18.962240	-4.903900	427.054452	28.005477	-6.919238	756.249199	9.043237	0.266147	0.000000	0.113211	0.264915	0.000000	-0.105232	0.265454	0.000000	-0.010142	2.145062	-0.419346
9.150000	-2.015765	329.372259	-18.928915	-4.929209	426.728738	28.017348	-6.944977	756.100992	9.088435	0.266118	0.000000	0.113226	0.264894	0.000000	-0.105215	0.265430	0.000000	-0.010055	2.135118	-0.418130
9.160000	-2.082492	329.685709	-18.904161	-4.914643	426.467690	28.070184	-6.997137	756.153405	9.166027	0.266146	0.000000	0.113234	0.264866	0.000000	-0.105200	0.265425	0.000000	-0.009959	2.123083	-0.418852
9.170000	-2.197396	330.088572	-18.897284	-4.860419	426.290128	28.148141	-7.057816	756.378716	9.250860	0.266215	0.000000	0.113231	0.264832	0.000000	-0.105189	0.265436	0.000000	-0.009866	2.110534	-0.422259
9.180000	-2.329057	330.535790	-18.915354	-4.779730	426.181029	28.224522	-7.108788	756.716840	9.309170	0.266308	0.000000	0.113220	0.264799	0.000000	-0.105182	0.265457	0.000000	-0.009782	2.098766	-0.428455
9.190000	-2.445628	330.999545	-18.960168	-4.697677	426.097799	28.271707	-7.143305	757.097362	9.311540	0.266407	0.000000	0.113210	0.264774	0.000000	-0.105176	0.265485	0.000000	-0.009698	2.088351	-0.436844
9.200000	-2.527289	331.476921	-19.027465	-4.644456	425.983715	28.270643	-7.171745	757.460647	9.243178	0.266507	0.000000	0.113211	0.264765	0.000000	-0.105166	0.265523	0.000000	-0.009601	2.079328	-0.446406
9.210000	-2.572831	331.987096	-19.108978	-4.645621	425.782050	28.216131	-7.218452	757.769146	9.107151	0.266608	0.000000	0.113231	0.264780	0.000000	-0.105147	0.265577	0.000000	-0.009474	2.071828	-0.456137
9.220000	-2.598207	332.559467	-19.196213	-4.714195	425.446082	28.116652	-7.312402	758.005543	8.920438	0.266715	0.000000	0.113273	0.264829	0.000000	-0.105119	0.265652	0.000000	-0.009305	2.066588	-0.465401
9.230000	-2.628755	333.216995	-19.283947	-4.848001	424.944122	27.989970	-7.476756	758.161107	8.706023	0.266835	0.000000	0.113332	0.264919	0.000000	-0.105084	0.265757	0.000000	-0.009090	2.064829	-0.474017
9.240000	-2.688989	333.960640	-19.371733	-5.032232	424.261171	27.857003	-7.721220	758.221799	8.485273	0.266965	0.000000	0.113401	0.265054	0.000000	-0.105050	0.265893	0.000000	-0.008834	2.067523	-0.482143
9.250000	-2.793727	334.761316	-19.462891	-5.244659	423.398604	27.736440	-8.038385	758.159910	8.273552	0.267099	0.000000	0.113470	0.265232	0.000000	-0.105029	0.266055	0.000000	-0.008553	2.074577	-0.490064
9.260000	-2.942874	335.564338	-19.561704	-5.460560	422.371907	27.641575	-8.403432	757.936235	8.079876	0.267224	0.000000	0.113528	0.265441	0.000000	-0.105032	0.266231	0.000000	-0.008268	2.084635	-0.498005
9.270000	-3.120566	336.306932	-19.670191	-5.655991	421.206197	27.579510	-8.776554	757.513120	7.909323	0.267327	0.000000	0.113568	0.265661	0.000000	-0.105065	0.266402	0.000000	-0.008000	2.095724	-0.505966
9.280000	-3.298469	336.942876	-19.785812	-5.809958	419.930452	27.551554	-9.108425	756.873320	7.765744	0.267396	0.000000	0.113586	0.265863	0.000000	-0.105127	0.266548	0.000000	-0.007761	2.106288	-0.513587
9.290000	-3.442452	337.463504	-19.900850	-5.906766	418.572381	27.553206	-9.349217	756.035877	7.652356	0.267425	0.000000	0.113587	0.266019	0.000000	-0.105207	0.266649	0.000000	-0.007547	2.115842	-0.520114
9.300000	-3.521196	337.905188	-20.003500	-5.939037	417.155470	27.572970	-9.460232	755.060652	7.569469	0.267412	0.000000	0.113579	0.266105	0.000000	-0.105289	0.266691	0.000000	-0.007341	2.124781	-0.524595
9.310000	-3.514505	338.339864	-20.080047	-5.910439	415.698336	27.591248	-9.424944	754.038196	7.511200	0.267356	0.000000	0.113570	0.266105	0.000000	-0.105352	0.266667	0.000000	-0.007121	2.133579	-0.526308
9.320000	-3.418687	338.853084	-20.117430	-5.836326	414.215486	27.581972	-9.255013	753.068568	7.464542	0.267259	0.000000	0.113562	0.266016	0.000000	-0.105381	0.266575	0.000000	-0.006865	2.142061	-0.525244
9.330000	-3.247090	339.519041	-20.105936	-5.740701	412.718888	27.518811	-8.987792	752.237927	7.412877	0.267124	0.000000	0.113547	0.265839	0.000000	-0.105368	0.266419	0.000000	-0.006561	2.149337	-0.522344
